datetime,temperature_C,humidity_%,wind_speed_m_s,wind_dir_deg,pressure_hPa,precip_mm,industrial_index,traffic_index,hour,dayofweek,is_weekend,SO2_ug_m3,NH3_ug_m3,SO2_3h,NH3_3h,SO2_alert_3h,NH3_alert_3h,SO2_lag1,SO2_lag2,NH3_lag1,NH3_lag2
2024-06-21 01:00:00,20.34,54.83,0.64,199.6,1008.4,0.0,1.06,0.753,1,4,0,6.745,9.748,7.506992395633459,10.576233251706215,0,0,8.15,8.717,9.966,12.471
2024-06-21 02:00:00,22.78,50.63,0.1,168.6,1010.8,0.0,1.224,0.899,2,4,0,10.877,9.034,10.507487960797699,11.102027901321568,0,0,6.745,8.15,9.748,9.966
2024-06-21 03:00:00,21.88,50.28,0.49,188.2,1011.3,0.0,0.996,0.932,3,4,0,9.665,8.921,8.807331100290986,9.775576790603717,0,0,10.877,6.745,9.034,9.748
2024-06-21 04:00:00,21.84,52.01,1.28,230.1,1009.1,0.0,0.982,0.566,4,4,0,8.556,9.586,11.851754950952706,10.7545529640709,0,0,9.665,10.877,8.921,9.034
2024-06-21 05:00:00,23.71,45.81,2.22,255.9,1012.8,0.0,1.066,0.669,5,4,0,10.54,10.681,10.403943737424889,6.6793331441839126,0,0,8.556,9.665,9.586,8.921
2024-06-21 06:00:00,25.52,59.97,2.14,345.8,1005.6,0.0,1.073,0.861,6,4,0,8.074,9.695,14.156746948735824,11.342033762083348,0,0,10.54,8.556,10.681,9.586
2024-06-21 07:00:00,28.42,52.81,0.55,232.9,1020.1,0.0,1.028,1.121,7,4,0,12.403,11.714,11.100252869622171,6.051517942309156,0,0,8.074,10.54,9.695,10.681
2024-06-21 08:00:00,28.38,45.52,0.8,149.6,1015.7,0.0,1.02,1.176,8,4,0,9.034,6.525,15.300231225346083,7.756600918827955,0,0,12.403,8.074,11.714,9.695
2024-06-21 09:00:00,29.25,41.96,3.43,252.8,1010.9,0.0,0.994,1.147,9,4,0,13.43,10.502,10.286446177385105,9.84767194487679,0,0,9.034,12.403,6.525,11.714
2024-06-21 10:00:00,28.77,50.78,2.33,167.5,1016.3,0.0,1.111,0.837,10,4,0,11.159,5.714,10.609221607987047,9.686246549793347,0,0,13.43,9.034,10.502,6.525
2024-06-21 11:00:00,31.71,58.19,1.08,144.6,1015.3,0.0,1.066,0.629,11,4,0,14.963,6.911,13.268646550551704,8.676551718991245,0,0,11.159,13.43,5.714,10.502
2024-06-21 12:00:00,30.15,59.49,0.96,224.0,1010.2,0.0,1.085,0.913,12,4,0,9.347,10.09,12.328112206778046,11.91371947100052,0,0,14.963,11.159,6.911,5.714
2024-06-21 13:00:00,30.64,59.15,0.87,271.4,1016.8,0.0,0.858,0.715,13,4,0,10.397,8.913,12.694386225056784,10.813765169460892,0,0,9.347,14.963,10.09,6.911
2024-06-21 14:00:00,32.04,59.12,0.1,150.3,1013.1,0.0,1.144,0.71,14,4,0,13.741,9.206,9.748732029990553,11.425854151435875,0,0,10.397,9.347,8.913,10.09
2024-06-21 15:00:00,30.08,59.57,0.47,205.5,1018.5,0.0,0.985,0.68,15,4,0,12.074,12.451,9.870034797184399,12.659221983036279,0,0,13.741,10.397,9.206,8.913
2024-06-21 16:00:00,26.48,62.85,0.37,214.0,1012.0,0.0,1.154,0.9,16,4,0,12.232,11.019,9.83303572906022,9.533326179599158,0,0,12.074,13.741,12.451,9.206
2024-06-21 17:00:00,25.1,61.21,1.1,129.7,1008.6,0.0,0.955,1.028,17,4,0,9.908,12.056,10.889633745049887,11.742668325021661,0,0,12.232,12.074,11.019,12.451
2024-06-21 18:00:00,25.86,63.93,1.4,100.7,1017.9,0.0,0.95,1.263,18,4,0,8.734,13.245,9.565779823772266,12.465683792952063,0,0,9.908,12.232,12.056,11.019
2024-06-21 19:00:00,23.18,70.58,0.6,102.4,1013.1,0.0,1.015,1.199,19,4,0,10.233,10.788,10.73667233853558,12.739745403618375,0,0,8.734,9.908,13.245,12.056
2024-06-21 20:00:00,24.21,61.37,0.1,263.3,1013.9,0.0,1.083,0.772,20,4,0,10.109,10.705,8.814238230452371,11.424370265844662,0,0,10.233,8.734,10.788,13.245
2024-06-21 21:00:00,22.45,65.63,1.15,158.8,1015.1,0.0,1.143,0.742,21,4,0,9.85,12.199,9.611401555506239,7.608743130761653,0,0,10.109,10.233,10.705,10.788
2024-06-21 22:00:00,21.8,64.58,0.83,148.8,1010.1,0.0,1.037,0.763,22,4,0,10.882,12.223,4.928405995053561,9.793803416320333,0,0,9.85,10.109,12.199,10.705
2024-06-21 23:00:00,20.26,55.28,0.57,205.7,1012.8,0.0,0.999,0.773,23,4,0,9.033,11.107,6.726594872926164,9.973285688110298,0,0,10.882,9.85,12.223,12.199
2024-06-22 00:00:00,23.01,54.41,1.91,264.0,1011.7,0.0,1.047,0.7,0,5,1,8.061,8.955,7.020972324416854,8.600764555612425,0,0,9.033,10.882,11.107,12.223
2024-06-22 01:00:00,24.5,59.99,0.58,116.0,1012.3,0.0,0.927,0.634,1,5,1,7.193,10.321,12.088541384787213,7.530035531617975,0,0,8.061,9.033,8.955,11.107
2024-06-22 02:00:00,21.25,50.08,1.04,72.6,1018.9,0.0,0.931,0.634,2,5,1,6.761,8.926,11.205289619023812,10.379757543260398,0,0,7.193,8.061,10.321,8.955
2024-06-22 03:00:00,22.81,51.9,1.09,274.4,1010.8,0.0,1.022,0.639,3,5,1,7.931,8.769,9.992840613943768,7.678589868639923,0,0,6.761,7.193,8.926,10.321
2024-06-22 04:00:00,23.53,59.01,1.29,216.7,1010.6,0.0,0.997,0.568,4,5,1,11.157,7.823,11.578175221625637,11.101801935396686,0,0,7.931,6.761,8.769,8.926
2024-06-22 05:00:00,24.31,53.97,1.45,121.6,1019.5,0.0,1.004,0.596,5,5,1,11.8,10.022,11.51629379380769,6.292664794716585,0,0,11.157,7.931,7.823,8.769
2024-06-22 06:00:00,24.92,50.12,0.1,159.6,1009.9,0.0,1.027,0.673,6,5,1,9.337,8.342,11.085103559766017,10.811748894641495,0,0,11.8,11.157,10.022,7.823
2024-06-22 07:00:00,25.91,53.42,1.62,125.8,1014.1,0.0,0.862,1.019,7,5,1,9.632,10.352,12.754829338321514,8.963319714449362,0,0,9.337,11.8,8.342,10.022
2024-06-22 08:00:00,27.06,50.63,0.96,224.3,1016.6,0.0,0.969,1.152,8,5,1,12.13,7.737,12.877433151967868,9.342054206281224,0,0,9.632,9.337,10.352,8.342
2024-06-22 09:00:00,29.94,56.2,2.39,247.3,1016.6,0.0,0.885,1.063,9,5,1,10.997,9.853,10.663403970728844,11.504387766228216,0,0,12.13,9.632,7.737,10.352
2024-06-22 10:00:00,29.62,45.6,2.12,226.1,1008.3,0.0,0.889,0.456,10,5,1,11.889,8.777,7.282308834421575,10.53748418702566,0,0,10.997,12.13,9.853,7.737
2024-06-22 11:00:00,27.65,55.15,2.63,195.9,1011.0,0.0,1.024,0.755,11,5,1,11.8,8.637,12.118729356787044,9.78678098556184,0,0,11.889,10.997,8.777,9.853
2024-06-22 12:00:00,31.45,49.44,0.37,208.6,1006.9,0.0,1.037,0.715,12,5,1,11.474,11.481,12.16520019626245,9.1185394259236,0,0,11.8,11.889,8.637,8.777
2024-06-22 13:00:00,30.7,60.5,2.59,141.4,1017.2,0.0,1.144,0.472,13,5,1,8.489,10.714,8.579602194737534,10.49144191511671,0,0,11.474,11.8,11.481,8.637
2024-06-22 14:00:00,31.86,60.84,1.4,159.3,1018.1,0.0,0.955,0.741,14,5,1,12.278,10.255,9.474514540061925,12.479534653207095,0,0,8.489,11.474,10.714,11.481
2024-06-22 15:00:00,29.9,68.88,2.0,186.3,1017.9,0.0,0.842,0.635,15,5,1,11.757,9.403,7.7669091917619095,13.466676816391463,0,0,12.278,8.489,10.255,10.714
2024-06-22 16:00:00,26.64,67.56,1.98,169.3,1013.8,0.0,1.015,0.45,16,5,1,9.945,10.645,9.882574106014578,9.298489124353083,0,0,11.757,12.278,9.403,10.255
2024-06-22 17:00:00,24.54,63.41,1.77,185.9,1013.0,0.0,0.887,1.061,17,5,1,9.976,12.42,8.72587812214013,9.789403510091898,0,0,9.945,11.757,10.645,9.403
2024-06-22 18:00:00,25.05,64.16,0.22,88.9,1011.6,0.0,0.909,0.978,18,5,1,7.746,13.289,14.338813691848086,11.988246615288574,0,0,9.976,9.945,12.42,10.645
2024-06-22 19:00:00,23.87,67.03,2.26,238.8,1007.8,0.0,1.022,0.941,19,5,1,10.069,10.202,8.882003129323538,11.657160780615522,0,0,7.746,9.976,13.289,12.42
2024-06-22 20:00:00,24.55,62.42,1.66,121.6,1016.0,0.0,0.939,0.502,20,5,1,9.88,8.88,7.660200692313851,10.499093572455658,0,0,10.069,7.746,10.202,13.289
2024-06-22 21:00:00,22.37,63.31,0.17,59.4,1010.0,0.0,0.989,0.616,21,5,1,13.538,11.119,6.174045636815453,12.12581255248362,0,0,9.88,10.069,8.88,10.202
2024-06-22 22:00:00,22.95,67.05,0.82,143.0,1005.7,0.0,0.958,0.692,22,5,1,9.232,11.157,7.666866391511302,10.508101940184158,0,0,13.538,9.88,11.119,8.88
2024-06-22 23:00:00,19.5,56.54,0.1,173.0,1019.1,0.0,1.007,0.692,23,5,1,8.041,11.191,8.093670442546284,10.449700671807523,0,0,9.232,13.538,11.157,11.119
2024-06-23 00:00:00,22.06,56.25,0.14,306.3,1011.3,0.0,0.926,0.601,0,6,1,7.044,12.584,7.810281836244684,9.413392070642848,0,0,8.041,9.232,11.191,11.157
2024-06-23 01:00:00,21.94,54.74,2.14,155.9,1014.8,0.0,0.851,0.599,1,6,1,7.666,10.04,6.616435062189945,6.863019872642335,0,0,7.044,8.041,12.584,11.191
2024-06-23 02:00:00,19.15,66.67,0.19,197.8,1013.2,0.0,1.034,0.658,2,6,1,8.029,10.661,10.495947709382609,8.891067725833295,0,0,7.666,7.044,10.04,12.584
2024-06-23 03:00:00,23.95,54.81,0.1,204.5,1018.3,0.0,0.898,0.709,3,6,1,8.559,9.968,8.413538910645308,6.968416386969711,0,0,8.029,7.666,10.661,10.04
2024-06-23 04:00:00,23.51,55.64,3.26,94.3,1007.9,0.0,0.985,0.551,4,6,1,6.492,6.354,14.58045154891368,7.612522597574162,0,0,8.559,8.029,9.968,10.661
2024-06-23 05:00:00,25.08,53.38,0.84,178.9,1016.8,0.0,0.98,0.482,5,6,1,9.759,8.454,10.373378795714526,11.145607039643727,0,0,6.492,8.559,6.354,9.968
2024-06-23 06:00:00,24.86,53.38,1.94,169.4,1013.6,0.0,0.939,0.549,6,6,1,9.535,7.536,12.135150742832252,6.8161501400023035,0,0,9.759,6.492,8.454,6.354
2024-06-23 07:00:00,28.72,52.2,2.41,190.3,1015.6,0.0,0.956,0.792,7,6,1,13.931,7.759,9.941159964781333,11.758167124730486,0,0,9.535,9.759,7.536,8.454
2024-06-23 08:00:00,26.98,52.57,2.06,210.6,1012.2,0.0,0.951,0.907,8,6,1,11.034,10.93,10.748370089963348,10.028150415630444,0,0,13.931,9.535,7.759,7.536
2024-06-23 09:00:00,30.43,46.58,1.43,236.3,1012.3,0.0,0.758,1.087,9,6,1,12.64,7.663,12.040121610619147,6.107873745587565,0,0,11.034,13.931,10.93,7.759
2024-06-23 10:00:00,31.21,55.47,1.25,133.8,1017.5,0.0,0.957,0.569,10,6,1,10.961,11.255,9.596013638809806,6.776905920419525,0,0,12.64,11.034,7.663,10.93
2024-06-23 11:00:00,29.56,55.53,1.82,214.2,1010.8,0.0,0.975,0.677,11,6,1,10.06,9.954,13.495723192154362,10.37539498795486,0,0,10.961,12.64,11.255,7.663
2024-06-23 12:00:00,33.28,60.22,1.06,141.5,1011.7,0.0,1.033,0.716,12,6,1,11.212,6.816,11.069485291332805,9.733308870698194,0,0,10.06,10.961,9.954,11.255
2024-06-23 13:00:00,31.01,59.83,1.98,130.6,1012.8,0.0,0.836,0.647,13,6,1,9.598,8.283,12.124174372511986,10.13998412347544,0,0,11.212,10.06,6.816,9.954
2024-06-23 14:00:00,31.01,65.09,1.03,290.4,1008.0,0.0,0.987,0.773,14,6,1,13.01,10.629,12.657691884117716,10.572374761549687,0,0,9.598,11.212,8.283,6.816
2024-06-23 15:00:00,27.6,67.45,1.14,76.4,1012.7,0.0,0.847,0.744,15,6,1,10.699,9.31,9.781556966088566,10.479891421375825,0,0,13.01,9.598,10.629,8.283
2024-06-23 16:00:00,30.94,53.32,3.17,154.2,1013.0,0.0,1.054,0.726,16,6,1,11.285,8.667,12.045437811370943,10.450310207362083,0,0,10.699,13.01,9.31,10.629
2024-06-23 17:00:00,25.72,64.03,0.8,198.6,1016.5,0.0,0.909,1.071,17,6,1,12.287,10.414,3.4348739864443325,7.325965962878438,0,0,11.285,10.699,8.667,9.31
2024-06-23 18:00:00,27.13,58.61,1.3,149.3,1011.7,0.0,1.004,1.138,18,6,1,9.182,10.639,5.284285985619758,6.930554666398362,0,0,12.287,11.285,10.414,8.667
2024-06-23 19:00:00,23.41,66.72,1.72,194.3,1006.2,0.0,1.061,0.998,19,6,1,11.525,10.093,9.094988455278362,7.826998302315883,0,0,9.182,12.287,10.639,10.414
2024-06-23 20:00:00,22.66,63.76,1.78,104.7,1013.9,0.0,0.936,0.759,20,6,1,4.618,7.455,6.457077753818964,10.088633785306634,0,0,11.525,9.182,10.093,10.639
2024-06-23 21:00:00,23.31,69.12,1.58,74.5,1011.9,0.0,0.894,0.658,21,6,1,4.383,7.615,9.065420135298272,11.336107995567737,0,0,4.618,11.525,7.455,10.093
2024-06-23 22:00:00,22.8,62.87,0.1,132.8,1009.0,0.0,0.926,0.552,22,6,1,8.627,9.288,4.809629699522552,9.745744841566532,0,0,4.383,4.618,7.615,7.455
2024-06-23 23:00:00,19.54,58.17,1.45,194.4,1015.1,0.0,1.045,0.585,23,6,1,6.566,10.594,8.421843581076388,10.039431237598269,0,0,8.627,4.383,9.288,7.615
2024-06-24 00:00:00,22.19,62.05,1.5,174.3,1015.1,0.0,1.111,0.691,0,0,0,8.965,11.026,9.171294835659207,10.802351749450798,0,0,6.566,8.627,10.594,9.288
2024-06-24 01:00:00,22.3,54.95,2.4,222.7,1016.1,0.0,1.106,0.77,1,0,0,5.976,11.016,11.971324867605418,10.358300145055116,0,0,8.965,6.566,11.026,10.594
2024-06-24 02:00:00,20.42,52.3,2.0,99.1,1015.2,0.0,1.178,0.718,2,0,0,7.984,10.973,13.795805288424429,9.99106944783403,0,0,5.976,8.965,11.016,11.026
2024-06-24 03:00:00,24.26,54.21,2.47,150.0,1016.6,0.0,1.038,0.785,3,0,0,8.673,10.129,9.98867131063415,9.854808487470168,0,0,7.984,5.976,10.973,11.016
2024-06-24 04:00:00,21.63,57.82,0.26,180.2,1015.0,0.0,1.052,0.903,4,0,0,11.092,11.386,11.869515468587196,9.116185732081298,0,0,8.673,7.984,10.129,10.973
2024-06-24 05:00:00,23.84,53.98,0.27,126.4,1021.8,0.0,1.089,0.702,5,0,0,12.994,8.903,12.765261470936979,10.961956002165469,0,0,11.092,8.673,11.386,10.129
2024-06-24 06:00:00,26.45,52.56,1.59,192.8,1019.6,0.0,0.933,0.819,6,0,0,9.216,8.965,13.292246109381807,12.290487439941074,0,0,12.994,11.092,8.903,11.386
2024-06-24 07:00:00,26.15,61.57,2.39,167.7,1014.6,0.0,1.134,1.096,7,0,0,11.574,8.429,10.652678761740985,9.474872225395657,0,0,9.216,12.994,8.965,8.903
2024-06-24 08:00:00,28.7,48.44,1.06,213.8,1006.8,0.0,0.987,1.19,8,0,0,11.153,10.368,11.669646306436023,9.90370566690169,0,0,11.574,9.216,8.429,8.965
2024-06-24 09:00:00,29.7,49.62,0.52,201.9,1021.2,0.0,1.066,1.038,9,0,0,13.445,11.233,9.052320911072398,10.762181436631938,0,0,11.153,11.574,10.368,8.429
2024-06-24 10:00:00,29.99,54.88,0.34,73.3,1012.6,0.0,1.101,0.617,10,0,0,10.757,9.05,11.675766943430608,10.536116756410692,0,0,13.445,11.153,11.233,10.368
2024-06-24 11:00:00,31.71,62.28,1.63,272.9,1016.2,0.0,0.999,0.87,11,0,0,11.693,10.116,8.521418336564999,11.369063630156933,0,0,10.757,13.445,9.05,11.233
2024-06-24 12:00:00,30.61,54.53,1.15,54.2,1015.6,0.0,0.972,0.685,12,0,0,9.612,10.564,10.460847638678251,13.523699538363058,0,0,11.693,10.757,10.116,9.05
2024-06-24 13:00:00,30.99,67.38,0.83,91.4,1013.2,0.0,1.041,0.861,13,0,0,11.382,10.822,11.414554987859185,8.517498584774057,0,0,9.612,11.693,10.564,10.116
2024-06-24 14:00:00,31.59,56.54,2.17,180.1,1011.8,0.0,1.094,0.929,14,0,0,9.571,10.944,8.380403217691333,9.540402228382469,0,0,11.382,9.612,10.822,10.564
2024-06-24 15:00:00,30.36,63.47,1.18,202.3,1012.3,0.0,1.098,0.658,15,0,0,11.355,12.685,9.669891881941995,7.143118641701407,0,0,9.571,11.382,10.944,10.822
2024-06-24 16:00:00,29.32,65.92,1.26,167.6,1003.0,0.0,1.059,0.84,16,0,0,11.022,9.223,11.380741837072415,10.742893979200476,0,0,11.355,9.571,12.685,10.944
2024-06-24 17:00:00,25.8,62.49,2.16,152.0,1009.0,0.0,0.961,1.082,17,0,0,9.324,8.995,9.02630139696116,12.24439395981573,0,0,11.022,11.355,9.223,12.685
2024-06-24 18:00:00,26.51,63.81,3.45,179.6,1011.7,0.0,0.955,1.307,18,0,0,9.775,8.406,9.748135608400368,9.04592366257705,0,0,9.324,11.022,8.995,9.223
2024-06-24 19:00:00,23.53,69.21,0.82,216.2,1013.9,0.0,1.109,1.259,19,0,0,11.7,10.764,11.058623340226013,11.851571996954972,0,0,9.775,9.324,8.406,8.995
2024-06-24 20:00:00,21.84,70.99,0.39,115.8,1016.1,0.0,1.051,0.806,20,0,0,8.374,11.112,7.93337708222892,10.787776425973579,0,0,11.7,9.775,10.764,8.406
2024-06-24 21:00:00,22.26,55.49,0.27,117.7,1011.4,0.0,1.115,0.962,21,0,0,10.484,10.258,8.776823453922539,9.842484197287522,0,0,8.374,11.7,11.112,10.764
2024-06-24 22:00:00,20.46,63.02,1.74,132.6,1016.4,0.0,1.026,0.872,22,0,0,10.932,11.217,10.234072122994814,9.43250891498307,0,0,10.484,8.374,10.258,11.112
2024-06-24 23:00:00,22.0,59.91,0.17,263.8,1012.8,0.0,1.04,0.783,23,0,0,8.143,9.402,6.728089761810731,9.142516463349079,0,0,10.932,10.484,11.217,10.258
2024-06-25 00:00:00,21.84,58.98,0.87,206.2,1012.1,0.0,1.059,0.857,0,1,0,9.34,9.908,10.808426488071483,8.347407314167082,0,0,8.143,10.932,9.402,11.217
2024-06-25 01:00:00,18.75,55.21,0.95,218.2,1013.8,0.0,1.141,0.829,1,1,0,10.474,10.958,8.04990068851301,10.150092123356073,0,0,9.34,8.143,9.908,9.402
2024-06-25 02:00:00,20.53,49.39,2.8,279.3,1016.5,0.0,1.105,0.748,2,1,0,6.42,9.467,8.445710703151608,7.764824962055735,0,0,10.474,9.34,10.958,9.908
2024-06-25 03:00:00,20.57,59.06,2.43,231.1,1012.6,0.0,0.977,0.848,3,1,0,11.784,7.584,10.490258629281065,9.070894186848918,0,0,6.42,10.474,9.467,10.958
2024-06-25 04:00:00,22.8,56.26,0.3,193.3,1015.0,0.0,1.051,0.91,4,1,0,9.416,8.844,11.103363921980236,10.040110038840897,0,0,11.784,6.42,7.584,9.467
2024-06-25 05:00:00,25.11,50.41,2.82,277.4,1016.6,0.0,1.1,0.737,5,1,0,8.787,8.351,12.421320027680592,12.596163634219941,0,0,9.416,11.784,8.844,7.584
2024-06-25 06:00:00,25.57,48.6,0.1,125.6,1015.8,0.0,1.135,0.914,6,1,0,11.547,9.78,14.04987195286421,10.6119601893729,0,0,8.787,9.416,8.351,8.844
2024-06-25 07:00:00,26.45,48.39,1.4,167.9,1010.9,0.0,1.259,1.202,7,1,0,10.439,9.831,13.1281029046395,10.797516193774094,0,0,11.547,8.787,9.78,8.351
2024-06-25 08:00:00,29.92,41.28,0.41,253.2,1011.7,0.0,0.97,0.948,8,1,0,12.534,11.562,11.121606087862496,9.239878213363996,0,0,10.439,11.547,9.831,9.78
2024-06-25 09:00:00,26.63,54.31,0.85,52.2,1015.9,0.0,1.097,1.09,9,1,0,13.991,9.852,13.409235514293496,7.271745723240718,0,0,12.534,10.439,11.562,9.831
2024-06-25 10:00:00,31.67,57.67,0.26,136.1,1013.0,0.0,1.116,0.827,10,1,0,13.132,10.279,11.438709168250472,9.956392485927298,0,0,13.991,12.534,9.852,11.562
2024-06-25 11:00:00,30.04,57.03,2.92,231.2,1010.5,0.0,1.087,0.836,11,1,0,11.25,7.536,11.510227721018259,11.14153106300153,0,0,13.132,13.991,10.279,9.852
2024-06-25 12:00:00,30.77,58.21,1.1,190.3,1013.8,0.0,1.055,0.849,12,1,0,12.687,6.698,13.969500357438298,11.554523640420335,0,0,11.25,13.132,7.536,10.279
2024-06-25 13:00:00,30.06,61.15,1.47,214.7,1016.7,0.0,1.024,0.757,13,1,0,10.138,10.596,12.099917211860161,12.162952073799843,0,0,12.687,11.25,6.698,7.536
2024-06-25 14:00:00,32.04,59.14,0.17,68.9,1017.2,0.0,1.047,1.012,14,1,0,10.843,10.216,7.463458801523071,12.58660695321762,0,0,10.138,12.687,10.596,6.698
2024-06-25 15:00:00,27.92,62.21,0.18,133.4,1017.7,0.0,1.068,0.895,15,1,0,13.869,11.734,13.755720184423769,13.31165164153005,0,0,10.843,10.138,10.216,10.596
2024-06-25 16:00:00,28.37,64.81,0.8,222.8,1013.7,0.0,1.068,0.859,16,1,0,11.831,11.951,11.587561447933195,11.684802715388864,0,0,13.869,10.843,11.734,10.216
2024-06-25 17:00:00,27.79,69.06,1.76,129.7,1015.1,0.0,1.132,1.176,17,1,0,7.992,11.595,11.58906071171125,14.21965939780036,0,0,11.831,13.869,11.951,11.734
2024-06-25 18:00:00,23.93,72.07,1.12,233.4,1018.0,0.0,1.053,1.008,18,1,0,12.365,11.531,10.922633321127496,10.263897673538317,0,0,7.992,11.831,11.595,11.951
2024-06-25 19:00:00,23.46,65.36,2.21,201.1,1011.0,0.0,1.082,1.363,19,1,0,11.532,11.677,8.780130996341382,10.732653532708591,0,0,12.365,7.992,11.531,11.595
2024-06-25 20:00:00,23.18,61.3,1.36,113.5,1017.5,0.0,1.144,0.733,20,1,0,10.448,14.206,9.163522776981054,8.49526831098429,0,0,11.532,12.365,11.677,11.531
2024-06-25 21:00:00,21.26,64.35,1.25,204.6,1016.4,0.0,1.089,0.808,21,1,0,11.07,10.325,10.448112738717219,10.73164193105505,0,0,10.448,11.532,14.206,11.677
2024-06-25 22:00:00,20.55,70.6,1.77,228.8,1016.4,0.0,1.132,0.897,22,1,0,11.057,9.904,10.665414378925718,9.313612208660793,0,0,11.07,10.448,10.325,14.206
2024-06-25 23:00:00,20.61,56.79,1.34,205.6,1006.8,0.0,1.039,0.808,23,1,0,8.866,8.116,7.847310316461442,9.684368659749698,0,0,11.057,11.07,9.904,10.325
2024-06-26 00:00:00,21.62,62.35,2.16,215.4,1011.3,0.0,1.037,0.871,0,2,0,9.913,10.459,10.127384300431828,11.666981339961305,0,0,8.866,11.057,8.116,9.904
2024-06-26 01:00:00,20.59,62.08,1.77,79.5,1011.0,0.0,0.861,0.659,1,2,0,12.104,9.727,7.791221713211785,8.635702902874671,0,0,9.913,8.866,10.459,8.116
2024-06-26 02:00:00,22.8,53.37,2.13,318.5,1019.2,0.0,1.07,0.724,2,2,0,8.012,9.371,8.902139711388022,8.16966159180869,0,0,12.104,9.913,9.727,10.459
2024-06-26 03:00:00,21.1,50.35,1.93,352.4,1009.9,0.0,0.953,0.839,3,2,0,8.844,10.332,11.191528521398912,10.913246582864225,0,0,8.012,12.104,9.371,9.727
2024-06-26 04:00:00,21.83,54.18,2.58,268.9,1009.2,0.0,0.988,0.784,4,2,0,7.318,8.616,9.367553487095305,9.945416485905813,0,0,8.844,8.012,10.332,9.371
2024-06-26 05:00:00,26.85,52.49,2.05,190.1,1008.6,0.0,1.146,0.798,5,2,0,9.812,8.109,12.080052282736204,9.2749026904009,0,0,7.318,8.844,8.616,10.332
2024-06-26 06:00:00,25.05,53.59,2.97,158.9,1012.0,0.0,1.132,0.665,6,2,0,11.802,10.722,14.61754925751903,8.96861361758118,0,0,9.812,7.318,8.109,8.616
2024-06-26 07:00:00,25.56,59.38,0.68,160.2,1015.1,0.0,1.061,1.295,7,2,0,10.121,8.786,8.33460237541178,9.12600377116867,0,0,11.802,9.812,10.722,8.109
2024-06-26 08:00:00,26.25,52.55,2.05,230.2,1020.8,0.0,1.076,1.215,8,2,0,12.596,8.331,11.261353610210193,11.328089218396455,0,0,10.121,11.802,8.786,10.722
2024-06-26 09:00:00,30.66,48.38,0.16,247.3,1011.9,0.0,1.109,1.242,9,2,0,14.886,9.29,14.765886596553885,12.68297462607319,0,0,12.596,10.121,8.331,8.786
2024-06-26 10:00:00,29.76,55.07,2.16,144.2,1010.4,0.0,1.113,0.743,10,2,0,8.089,10.167,10.372388381098226,10.953611110488685,0,0,14.886,12.596,9.29,8.331
2024-06-26 11:00:00,30.36,57.7,1.27,181.9,1019.7,0.0,1.0,0.875,11,2,0,10.261,11.043,8.247849917726617,7.414974686222255,0,0,8.089,14.886,10.167,9.29
2024-06-26 12:00:00,30.64,63.88,2.15,258.6,1020.3,0.0,1.083,0.677,12,2,0,12.941,12.626,9.171098140608452,9.9429904663558,0,0,10.261,8.089,11.043,10.167
2024-06-26 13:00:00,31.88,60.09,2.9,177.0,1006.4,0.0,0.976,0.818,13,2,0,10.711,10.904,10.753708313426916,11.674636261086391,0,0,12.941,10.261,12.626,11.043
2024-06-26 14:00:00,29.95,61.17,2.02,189.9,1011.4,0.0,1.084,0.714,14,2,0,9.078,7.584,10.58265755190263,11.06968457272784,0,0,10.711,12.941,10.904,12.626
2024-06-26 15:00:00,32.18,58.98,0.8,265.8,1014.3,0.0,1.007,0.652,15,2,0,10.059,10.182,12.914835316513658,8.634956088848721,0,0,9.078,10.711,7.584,10.904
2024-06-26 16:00:00,28.5,67.93,0.13,256.1,1014.2,0.0,1.043,0.687,16,2,0,11.298,11.418,8.549751572340531,5.865313791981644,0,0,10.059,9.078,10.182,7.584
2024-06-26 17:00:00,28.4,79.93,1.75,231.5,1022.3,0.0,0.985,1.207,17,2,0,11.002,11.244,12.138782545273555,7.461901018788003,0,0,11.298,10.059,11.418,10.182
2024-06-26 18:00:00,26.8,65.92,0.93,119.0,1011.3,0.0,1.066,1.274,18,2,0,13.306,9.385,8.393702861745167,13.970727270968819,0,0,11.002,11.298,11.244,11.418
2024-06-26 19:00:00,24.5,68.34,1.88,119.8,1008.9,0.0,0.999,1.048,19,2,0,8.758,6.539,10.321669549944188,11.902065410473584,0,0,13.306,11.002,9.385,11.244
2024-06-26 20:00:00,22.63,63.54,0.71,139.0,1010.4,0.0,1.248,1.095,20,2,0,11.436,7.928,10.264100179057632,9.344290723470134,0,0,8.758,13.306,6.539,9.385
2024-06-26 21:00:00,22.7,59.34,0.29,151.9,1017.8,0.0,0.972,0.77,21,2,0,9.11,13.776,6.963911792889084,8.38811044155991,0,0,11.436,8.758,7.928,6.539
2024-06-26 22:00:00,22.12,64.54,0.98,196.1,1013.4,0.0,1.162,0.771,22,2,0,9.759,12.048,11.258107828104325,8.844850618880411,0,0,9.11,11.436,13.776,7.928
2024-06-26 23:00:00,20.32,60.99,1.72,177.6,1019.9,0.0,1.048,0.722,23,2,0,9.877,9.529,6.7490275050421396,7.9381271527935695,0,0,9.759,9.11,12.048,13.776
2024-06-27 00:00:00,21.01,49.52,1.32,172.8,1016.0,0.0,1.053,0.703,0,3,0,7.897,8.577,11.466870950306378,9.369557838879244,0,0,9.877,9.759,9.529,12.048
